ma_id,review_id,final_score,grade,grade_label,audit_score,consistency_score,robustness_score,stability_score,power_score,k,total_n,estimate,p_value,significant,doi,review_group,citation_count,citation_percentile,who_essential,nice_guideline_count,group_size_percentile,influence_score,quadrant
CD015462_pub2_data__A11,CD015462,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,156,0.207501,0.519828,False,10.1002/14651858.CD015462.pub2,Respiratory,6,68.76247504990019,True,0,79.34131736526946,55.439121756487026,Moderate
CD013595_pub2_data__A4,CD013595,65,C,Caution Advised,92.0,100.0,30.0,27.0,75.0,5,2695,-0.077281,0.511887,False,10.1002/14651858.CD013595.pub2,Infection,6,68.76247504990019,False,0,52.49500998003992,32.75449101796407,Moderate
CD015462_pub2_data__A1,CD015462,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,396,0.133898,0.732198,False,10.1002/14651858.CD015462.pub2,Respiratory,6,68.76247504990019,True,0,79.34131736526946,55.439121756487026,Moderate
CD015123_pub2_data__A8,CD015123,65,C,Caution Advised,80.0,100.0,70.0,50.0,25.0,2,2113,-2.351663,0.048236,True,10.1002/14651858.CD015123.pub2,Other,0,9.68063872255489,False,0,52.49500998003992,9.121756487025948,Moderate
CD011624_pub3_data__A1,CD011624,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,1491,-0.103632,0.953472,False,10.1002/14651858.CD011624.pub3,Hypertension,8,76.14770459081836,False,0,97.80439121756487,40.23952095808383,Moderate
CD008995_pub3_data__A1,CD008995,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,27,-0.741937,0.346306,False,10.1002/14651858.CD008995.pub3,Pregnancy,4,57.48502994011976,False,0,13.373253493013973,24.331337325349303,Moderate
CD016001_data__A20,CD016001,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,92,2.4,0.208479,False,10.1002/14651858.CD016001,,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD016001_data__A2,CD016001,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,26,6.76,0.148994,False,10.1002/14651858.CD016001,,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD016001_data__A19,CD016001,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,92,0.2,0.920123,False,10.1002/14651858.CD016001,,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD016001_data__A18,CD016001,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,9,0.4,0.97665,False,10.1002/14651858.CD016001,,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD016001_data__A11,CD016001,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,48,2.559401,0.228417,False,10.1002/14651858.CD016001,,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD015517_data__A10,CD015517,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,128,-0.12419,0.950678,False,10.1002/14651858.CD015517,,1,26.34730538922156,False,0,52.49500998003992,15.788423153692616,Moderate
CD014758_pub3_data__A4,CD014758,65,C,Caution Advised,92.0,100.0,30.0,1.5,100.0,24,5203,-0.019504,0.962436,False,10.1002/14651858.CD014758.pub3,Other,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD014758_pub3_data__A3,CD014758,65,C,Caution Advised,92.0,100.0,30.0,1.5,100.0,24,5204,-0.047656,0.908396,False,10.1002/14651858.CD014758.pub3,Other,11,84.83033932135729,False,0,52.49500998003992,39.18163672654691,Moderate
CD008176_pub3_data__A25,CD008176,65,C,Caution Advised,72.0,100.0,50.0,0.5,100.0,23,6965,0.498299,0.0,True,10.1002/14651858.CD008176.pub3,Cancer,13,88.32335329341318,False,0,94.11177644710578,44.740518962075846,Moderate
CD009752_pub3_data__A13,CD009752,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,141,0.200238,0.812302,False,10.1002/14651858.CD009752.pub3,Diabetes,1,26.34730538922156,True,0,88.82235528942117,39.42115768463074,Moderate
CD012570_pub2_data__A1,CD012570,65,C,Caution Advised,92.0,100.0,30.0,54.8,50.0,3,1932,-1.076178,0.352871,False,10.1002/14651858.CD012570.pub2,Hypertension,2,39.12175648702595,False,0,34.5309381237525,19.10179640718563,Moderate
CD010333_pub4_data__A8,CD010333,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,24,0.160343,0.937347,False,10.1002/14651858.CD010333.pub4,Mental_health,10,82.83433133732535,False,0,41.417165668662676,37.275449101796404,Moderate
CD013810_pub2_data__A9,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,733,-0.056697,0.974527,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013810_pub2_data__A8,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,733,-0.056697,0.974527,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013295_pub2_data__A4,CD013295,65,C,Caution Advised,92.0,100.0,30.0,0.5,100.0,120,11414,-0.034153,0.831044,False,10.1002/14651858.CD013295.pub2,Other,17,94.61077844311377,False,0,52.49500998003992,43.0938123752495,Moderate
CD013294_pub2_data__A9,CD013294,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,42,0.0,1.0,False,10.1002/14651858.CD013294.pub2,Respiratory,10,82.83433133732535,True,0,67.86427145708582,59.92015968063872,Moderate
CD010163_pub3_data__A2,CD010163,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,50,-1.773067,0.260418,False,10.1002/14651858.CD010163.pub3,Cancer,3,49.101796407185624,False,0,7.0858283433133735,20.34930139720559,Moderate
CD004406_pub6_data__A1,CD004406,65,C,Caution Advised,84.0,100.0,40.0,3.4,100.0,17,5615,-0.136137,0.11272,False,10.1002/14651858.CD004406.pub6,Other,2,39.12175648702595,False,0,46.40718562874252,20.289421157684632,Moderate
CD014755_pub2_data__A3,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,0.0,1.0,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD011468_pub2_data__A4,CD011468,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,67,-0.405465,0.777775,False,10.1002/14651858.CD011468.pub2,Pain,3,49.101796407185624,False,0,13.373253493013973,20.97804391217565,Moderate
CD011468_pub2_data__A3,CD011468,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,133,-0.012529,0.994403,False,10.1002/14651858.CD011468.pub2,Pain,3,49.101796407185624,False,0,13.373253493013973,20.97804391217565,Moderate
CD008995_pub3_data__A3,CD008995,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,284,-0.528604,0.02917,False,10.1002/14651858.CD008995.pub3,Pregnancy,4,57.48502994011976,False,0,13.373253493013973,24.331337325349303,Moderate
CD009235_pub4_data__A10,CD009235,65,C,Caution Advised,92.0,100.0,30.0,2.1,100.0,12,1289,0.108205,0.703393,False,10.1002/14651858.CD009235.pub4,Other,1,26.34730538922156,False,0,87.12574850299401,19.25149700598803,Moderate
CD014965_pub2_data__A18,CD014965,65,C,Caution Advised,84.0,0.0,90.0,99.7,50.0,5,415,1.405417,0.032173,True,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD015046_pub2_data__A5,CD015046,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,87,0.76214,0.22447,False,10.1002/14651858.CD015046.pub2,Hypertension,0,9.68063872255489,False,0,64.57085828343313,10.32934131736527,Moderate
CD014965_pub2_data__A13,CD014965,65,C,Caution Advised,84.0,0.0,90.0,99.7,50.0,6,499,1.876395,0.002282,True,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD015046_pub2_data__A4,CD015046,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,87,0.274437,0.712002,False,10.1002/14651858.CD015046.pub2,Hypertension,0,9.68063872255489,False,0,64.57085828343313,10.32934131736527,Moderate
CD014965_pub2_data__A11,CD014965,65,C,Caution Advised,84.0,50.0,40.0,99.7,50.0,3,256,0.606485,0.413821,False,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD009022_pub4_data__A5,CD009022,65,C,Caution Advised,92.0,100.0,30.0,1.1,100.0,11,1362,-1.6e-05,0.99998,False,10.1002/14651858.CD009022.pub4,Cardiovascular,0,9.68063872255489,False,0,67.86427145708582,10.658682634730539,Moderate
CD009022_pub4_data__A12,CD009022,65,C,Caution Advised,92.0,100.0,30.0,1.1,100.0,10,1241,0.002606,0.996818,False,10.1002/14651858.CD009022.pub4,Cardiovascular,0,9.68063872255489,False,0,67.86427145708582,10.658682634730539,Moderate
CD008995_pub3_data__A4,CD008995,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,27,1.397105,0.405274,False,10.1002/14651858.CD008995.pub3,Pregnancy,4,57.48502994011976,False,0,13.373253493013973,24.331337325349303,Moderate
CD001072_pub2_data__A3,CD001072,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,32,-2.713369,0.073768,False,10.1002/14651858.CD001072.pub2,Other,0,9.68063872255489,False,0,7.0858283433133735,4.580838323353293,Moderate
CD001072_pub2_data__A2,CD001072,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,32,1.540445,0.049143,False,10.1002/14651858.CD001072.pub2,Other,0,9.68063872255489,False,0,7.0858283433133735,4.580838323353293,Moderate
CD014755_pub2_data__A2,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,-0.717245,0.564318,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD008176_pub3_data__A12,CD008176,65,C,Caution Advised,92.0,100.0,30.0,0.5,100.0,45,9608,-0.186412,0.540142,False,10.1002/14651858.CD008176.pub3,Cancer,13,88.32335329341318,False,0,94.11177644710578,44.740518962075846,Moderate
CD012609_pub2_data__A1,CD012609,65,C,Caution Advised,80.0,100.0,20.0,50.0,75.0,7,944,-0.676911,0.087508,False,10.1002/14651858.CD012609.pub2,Other,2,39.12175648702595,False,0,27.045908183632733,18.353293413173652,Moderate
CD001703_pub4_data__A2,CD001703,65,C,Caution Advised,92.0,100.0,30.0,0.5,100.0,16,2122,-0.141586,0.782219,False,10.1002/14651858.CD001703.pub4,Mental_health,1,26.34730538922156,False,0,92.61477045908184,19.80039920159681,Moderate
CD009531_pub3_data__A6,CD009531,65,C,Caution Advised,92.0,100.0,30.0,2.0,100.0,34,2184,0.055493,0.873513,False,10.1002/14651858.CD009531.pub3,Hypertension,9,79.84031936127745,False,0,67.86427145708582,38.72255489021957,Moderate
CD014755_pub2_data__A9,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,-1.121869,0.495816,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD014755_pub2_data__A8,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,-1.656505,0.28963,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD015462_pub2_data__A15,CD015462,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,156,-0.41871,0.651591,False,10.1002/14651858.CD015462.pub2,Respiratory,6,68.76247504990019,True,0,79.34131736526946,55.439121756487026,Moderate
CD013468_pub2_data__A3,CD013468,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,94,0.041744,0.981407,False,10.1002/14651858.CD013468.pub2,Pain,6,68.76247504990019,False,0,7.0858283433133735,28.213572854291414,Moderate
CD014965_pub2_data__A9,CD014965,65,C,Caution Advised,84.0,50.0,40.0,99.7,50.0,4,287,0.591308,0.455908,False,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD014965_pub2_data__A8,CD014965,65,C,Caution Advised,84.0,50.0,40.0,99.7,50.0,4,217,-0.967367,0.353872,False,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD011192_pub4_data__A14,CD011192,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,1355,-0.023644,0.843693,False,10.1002/14651858.CD011192.pub4,Hypertension,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD014965_pub2_data__A22,CD014965,65,C,Caution Advised,84.0,50.0,40.0,99.7,50.0,3,277,1.685352,0.166542,False,10.1002/14651858.CD014965.pub2,Diabetes,4,57.48502994011976,False,0,92.61477045908184,32.25548902195609,Moderate
CD014755_pub2_data__A7,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,0.212094,0.645554,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD014755_pub2_data__A6,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,0.0,1.0,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD014755_pub2_data__A5,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,-0.18155,0.763582,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD014755_pub2_data__A4,CD014755,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,86,0.0,1.0,False,10.1002/14651858.CD014755.pub2,Pregnancy,1,26.34730538922156,False,0,46.40718562874252,15.179640718562876,Moderate
CD013294_pub2_data__A10,CD013294,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,41,0.587787,0.642733,False,10.1002/14651858.CD013294.pub2,Respiratory,10,82.83433133732535,True,0,67.86427145708582,59.92015968063872,Moderate
CD013810_pub2_data__A7,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,733,-0.056697,0.974527,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013810_pub2_data__A6,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,733,-0.056697,0.974527,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013810_pub2_data__A5,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,541,-0.003677,0.998348,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013810_pub2_data__A4,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,541,-0.003677,0.998348,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013810_pub2_data__A3,CD013810,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,541,-0.003677,0.998348,False,10.1002/14651858.CD013810.pub2,Hypertension,0,9.68063872255489,False,0,76.24750499001996,11.497005988023954,Moderate
CD013821_pub2_data__A8,CD013821,65,C,Caution Advised,92.0,100.0,70.0,35.7,25.0,2,1032,-0.233053,0.561143,False,10.1002/14651858.CD013821.pub2,Mental_health,8,76.14770459081836,False,0,59.58083832335329,36.417165668662676,Moderate
CD013821_pub2_data__A10,CD013821,65,C,Caution Advised,92.0,100.0,70.0,35.7,25.0,2,836,-0.285889,0.873274,False,10.1002/14651858.CD013821.pub2,Mental_health,8,76.14770459081836,False,0,59.58083832335329,36.417165668662676,Moderate
CD015790_pub2_data__A13,CD015790,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,283,0.105732,0.957913,False,10.1002/14651858.CD015790.pub2,Mental_health,0,9.68063872255489,False,0,67.86427145708582,10.658682634730539,Moderate
CD014623_pub2_data__A3,CD014623,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,40,0.02,0.640703,False,10.1002/14651858.CD014623.pub2,Neurological,0,9.68063872255489,False,0,34.5309381237525,7.325349301397207,Moderate
CD015326_pub2_data__A11,CD015326,65,C,Caution Advised,92.0,100.0,30.0,2.6,100.0,20,4773,-0.017094,0.970075,False,10.1002/14651858.CD015326.pub2,Pregnancy,1,26.34730538922156,False,0,97.2055888223553,20.259481037924154,Moderate
CD015326_pub2_data__A1,CD015326,65,C,Caution Advised,92.0,100.0,30.0,2.6,100.0,22,4989,-0.034255,0.937077,False,10.1002/14651858.CD015326.pub2,Pregnancy,1,26.34730538922156,False,0,97.2055888223553,20.259481037924154,Moderate
CD015313_pub2_data__A3,CD015313,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,52,0.0,1.0,False,10.1002/14651858.CD015313.pub2,Other,0,9.68063872255489,False,0,7.0858283433133735,4.580838323353293,Moderate
CD015313_pub2_data__A2,CD015313,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,52,0.0,1.0,False,10.1002/14651858.CD015313.pub2,Other,0,9.68063872255489,False,0,7.0858283433133735,4.580838323353293,Moderate
CD015313_pub2_data__A1,CD015313,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,52,0.0,1.0,False,10.1002/14651858.CD015313.pub2,Other,0,9.68063872255489,False,0,7.0858283433133735,4.580838323353293,Moderate
CD015875_data__A9,CD015875,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,358,-0.991361,0.307464,False,10.1002/14651858.CD015875,,3,49.101796407185624,False,0,97.40518962075848,29.3812375249501,Moderate
CD011192_pub4_data__A13,CD011192,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,1355,0.592261,0.290613,False,10.1002/14651858.CD011192.pub4,Hypertension,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD015875_data__A5,CD015875,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,474,0.131769,0.947813,False,10.1002/14651858.CD015875,,3,49.101796407185624,False,0,97.40518962075848,29.3812375249501,Moderate
CD015875_data__A40,CD015875,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,39,3.14,0.000427,False,10.1002/14651858.CD015875,,3,49.101796407185624,False,0,97.40518962075848,29.3812375249501,Moderate
CD015875_data__A4,CD015875,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,468,1.223775,0.460563,False,10.1002/14651858.CD015875,,3,49.101796407185624,False,0,97.40518962075848,29.3812375249501,Moderate
CD016168_data__A14,CD016168,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,325,-0.603159,0.545493,False,10.1002/14651858.CD016168,,0,9.68063872255489,False,0,84.83033932135729,12.355289421157686,Moderate
CD016168_data__A13,CD016168,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,424,0.089397,0.904582,False,10.1002/14651858.CD016168,,0,9.68063872255489,False,0,84.83033932135729,12.355289421157686,Moderate
CD016168_data__A12,CD016168,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,423,0.365272,0.707854,False,10.1002/14651858.CD016168,,0,9.68063872255489,False,0,84.83033932135729,12.355289421157686,Moderate
CD016168_data__A11,CD016168,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,423,0.125281,0.818693,False,10.1002/14651858.CD016168,,0,9.68063872255489,False,0,84.83033932135729,12.355289421157686,Moderate
CD016168_data__A10,CD016168,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,424,1.162757,0.312404,False,10.1002/14651858.CD016168,,0,9.68063872255489,False,0,84.83033932135729,12.355289421157686,Moderate
CD004372_pub3_data__A2,CD004372,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,287,0.282334,0.875006,False,10.1002/14651858.CD004372.pub3,Other,4,57.48502994011976,False,0,2.9940119760479043,23.293413173652695,Moderate
CD011192_pub4_data__A12,CD011192,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,1355,0.337961,0.565502,False,10.1002/14651858.CD011192.pub4,Hypertension,0,9.68063872255489,False,0,87.12574850299401,12.584830339321359,Moderate
CD009235_pub4_data__A2,CD009235,65,C,Caution Advised,92.0,100.0,30.0,2.1,100.0,77,7092,-0.09906,0.278535,False,10.1002/14651858.CD009235.pub4,Other,1,26.34730538922156,False,0,87.12574850299401,19.25149700598803,Moderate
CD015462_pub2_data__A16,CD015462,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,176,-1.379812,0.271223,False,10.1002/14651858.CD015462.pub2,Respiratory,6,68.76247504990019,True,0,79.34131736526946,55.439121756487026,Moderate
CD015875_data__A39,CD015875,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,39,-0.63,0.712752,False,10.1002/14651858.CD015875,,3,49.101796407185624,False,0,97.40518962075848,29.3812375249501,Moderate
CD015802_pub2_data__A3,CD015802,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,294,-0.00045,0.999753,False,10.1002/14651858.CD015802.pub2,Pregnancy,8,76.14770459081836,False,0,7.0858283433133735,31.167664670658684,Moderate
CD015802_pub2_data__A2,CD015802,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,272,-1.147506,0.214238,False,10.1002/14651858.CD015802.pub2,Pregnancy,8,76.14770459081836,False,0,7.0858283433133735,31.167664670658684,Moderate
CD014580_pub2_data__A8,CD014580,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,1,215,0.009259,0.996315,False,10.1002/14651858.CD014580.pub2,Pain,0,9.68063872255489,False,0,41.417165668662676,8.013972055888225,Moderate
CD014580_pub2_data__A7,CD014580,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,275,0.004657,0.997915,False,10.1002/14651858.CD014580.pub2,Pain,0,9.68063872255489,False,0,41.417165668662676,8.013972055888225,Moderate
CD014580_pub2_data__A6,CD014580,65,C,Caution Advised,92.0,100.0,60.0,50.0,25.0,2,275,0.004657,0.997915,False,10.1002/14651858.CD014580.pub2,Pain,0,9.68063872255489,False,0,41.417165668662676,8.013972055888225,Moderate
CD014580_pub2_data__A3,CD014580,65,C,Caution Advised,80.0,100.0,20.0,50.0,75.0,6,1113,-0.67864,0.397053,False,10.1002/14651858.CD014580.pub2,Pain,0,9.68063872255489,False,0,41.417165668662676,8.013972055888225,Moderate
